,URL,Target,y_match,y_pred,WAffle
1453,http://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2,0,0,0,0
1454,http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=chanchla&password=4ino57l&nombre=Atilio&apellidos=Rull&email=ward%40fortelingenieria.si&dni=42798379W&direccion=Calle+Virgen+De+Bego%F1a+19+&ciudad=Broto&cp=09107&provincia=Segovia&ntc=5259660554384998&B1=Registrar,0,0,0,0
1455,http://localhost:8080.old,1,0,1,1
1456,http://localhost:8080/tienda1/publico/vaciar.jsp,1,0,1,1
1457,http://localhost:8080/tienda1/publico/anadir.jsp,1,0,1,1
1458,http://localhost:8080/tienda1/publico/registro.jsp,0,0,1,1
1459,http://localhost:8080/tienda1/index.jsp,0,0,0,0
1460,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=7960&B1=Confirmar,0,0,0,0
1461,http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=elysee&password=ca61u13ia-0&nombre=Jana&apellidos=Ablitas+Vilaregut&email=murad%40magadan.org.pe&dni=98726186C&direccion=C%2F+Pintores+Zubiaurre%2C+156%2C+&ciudad=Arenillas+de+Riopisuerga&cp=39696&provincia=Badajoz&ntc=7788447750909389&B1=Registrar,0,0,0,0
1462,http://localhost:8080/tienda1/publico/vaciar.jsp?B2=any%253F%250D%250ASet-cookie%253A%2BTamper%253D1041264011025374727%250D%250A,1,0,1,1
1463,http://localhost:8080/tienda1/miembros/salir.jsp,0,0,0,0
1464,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=9789&B1=Pasar+por+caja,0,0,0,0
1465,http://localhost:8080/tienda1/publico/caracteristicas.jsp,1,0,1,1
1466,http://localhost:8080/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas,0,0,0,0
1467,http://localhost:8080/tienda1/publico/entrar.jsp,0,0,1,1
1468,http://localhost:8080/tienda1/publico/entrar.jsp,0,0,1,1
1469,http://localhost:8080/tienda1/global/estilos.css,0,0,0,0
1470,http://localhost:8080/tienda1/miembros/salir.jsp,0,0,0,0
1471,http://localhost:8080/tienda1/publico/entrar.jsp,0,0,1,1
1472,http://localhost:8080/tienda1/publico/miembros.jsp,0,0,0,0
1473,http://localhost:8080/tienda1/imagenes/logo.gif,0,0,0,0
1474,http://localhost:8080/tienda1/publico/caracteristicas.jsp,1,0,1,1
1475,http://localhost:8080/tienda1/imagenes/1.gif,0,0,0,0
1476,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=balcom&pwd=aventajada&remember=on&B1=Entrar,0,0,0,0
1477,http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=servidio&password=m9ncilla57&nombre=Maciela&apellidos=Mediavilla+Buera&email=bryson2%40casablancabeach.kp&dni=46208410F&direccion=Calle+Pintor+El+Greco+102+1-G&ciudad=Villasequilla&cp=45840&provincia=Burgos&ntc=0049063230467813&B1=Registrar,0,0,0,0
1478,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=fatica&pwd=preconizac%21i%F3n&rememberA=off&B1=Entrar,1,0,1,1
1479,http://localhost:8080/tienda1/imagenes/3.gif,0,0,0,0
1480,http://localhost:8080/tienda1/global/estilos.css,0,0,0,0
1481,http://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1%253CSCRIPT%253Ealert%2528%2522Paros%2522%2529%253B%253C%252FSCRIPT%253E,1,0,1,1
1482,http://localhost:8080/tienda1/imagenes/1.gif,0,0,0,0
1483,http://localhost:8080/tienda1/publico/pagar.jsp,1,0,1,1
1484,http://localhost:8080/tienda1/publico/miembros.jsp,0,0,0,0
1485,http://localhost:8080/tienda1/miembros/salir.jsp~,1,0,1,1
1486,http://localhost:8080/tienda1/publico/pagar.jsp?modoA=insertar&precio=4628&B1=Confirmar,1,0,1,1
1487,http://localhost:8080/tienda1/imagenes/2.gif,0,0,0,0
1488,http://localhost:8080/examplesWebApp/EJBeanManagedClient.jsp,1,0,1,1
1489,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,0,0,0,0
1490,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=nima&pwd=1i515s7d7d&remember=off&B1=Entrar,0,0,0,0
1491,http://localhost:8080/tienda1/imagenes/cmenbul.gif,0,0,0,0
1492,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=ciro&pwd=alFaMA&remember=off&B1=Entrar,0,0,0,0
1493,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,0,0,0,0
1494,http://localhost:8080/tienda1/miembros/salir.jsp,0,0,0,0
1495,http://localhost:8080/tienda1/publico/autenticar.jsp,0,0,1,1
1496,http://localhost:8080/tienda1/global/menum.jsp,0,0,0,0
1497,http://localhost:8080/tienda1/publico/registro.jsp/6909030637832563290.jsp,1,0,1,1
1498,http://localhost:8080/theme,1,0,1,1
1499,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=6569&B1=Confirmar%2F,1,0,1,1
1500,http://localhost:8080/tienda1/publico/caracteristicas.jsp?idA=2,1,0,1,1
1501,http://localhost:8080/tienda1/global/titulo.jsp,0,0,0,0
1502,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=shyokoAND+1%3D1&pwd=acarrear&remember=off&B1=Entrar,1,0,1,1
1503,http://localhost:8080/tienda1/publico/registro.jsp,0,0,1,1
1504,http://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=Vino+Rioja&precio=85&cantidad=34&B1=A%F1adir+al+carrito,0,0,0,0
1505,http://localhost:8080/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito,0,0,0,0
1506,http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=de_anda&password=QuIJar&nombre=Cecilio&apellidos=Toso&email=lap-pun2%40streaptease.hk&dni=66226006J&direccion=Repeso+27%2C+&ciudad=Fiscal&cp=47361&provincia=Burgos&ntc=7676907583941560&B1=Registrar,0,0,0,0
1507,http://localhost:8080/tienda1/publico/anadir.jsp,1,0,1,1
1508,http://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=Jam%F3n+Ib%E9rico&precio=+&cantidad=8&B1=A%F1adir+al+carrito,1,0,1,1
1509,http://localhost:8080/tienda1/global/titulo.jsp,0,0,0,0
1510,http://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2,0,0,0,0
1511,http://localhost:8080/tienda1/miembros/index.jsp/6909030637832563290.jsp,1,0,1,1
1512,http://localhost:8080/tienda1/index.jsp,0,0,0,0
1513,http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=barabash0&password=quebrantamiento&nombre=Nu%F1o&apellidos=Seti%E9n+Cardona&email=ronnback.pitre%40pro-isfv.nc&dni=55842507W&direccion=Calle+El+Milagrena+S%2FN+10A&ciudad=Vilagarc%EDa+de+Arousa&cp=41457&provincia=Segovia&ntc=5533110121299997&B1=Registrar,0,0,0,0
1514,http://localhost:8080/tienda1/publico/caracteristicas.jsp?id=%27%3B+DROP+TABLE+usuarios%3B+SELECT+*+FROM+datos+WHERE+nombre+LIKE+%27%25,1,0,1,1
1515,http://localhost:8080/tienda1/global/creditos.jsp,0,0,0,0
1516,http://localhost:8080/tienda1/publico/autenticar.jsp,0,0,1,1
1517,http://localhost:8080/tienda1/publico/miembros.jsp,0,0,0,0
1518,http://localhost:8080/tienda1/publico/pagar.jsp?modoA=insertar&precio=6992&B1=Confirmar,1,0,1,1
1519,http://localhost:8080/tienda1/imagenes/3.gif,0,0,0,0
1520,http://localhost:8080/tienda1/publico/anadir.jsp?id=3%2B&nombre=Queso+Manchego&precio=100&cantidad=75&B1=A%F1adir+al+carrito,1,0,1,1
1521,http://localhost:8080/tienda1/publico/pagar.jsp,0,0,1,1
1522,http://localhost:8080/tienda1/miembros/editar.jsp,1,0,1,1
1523,http://localhost:8080/tienda1/publico/autenticar.jsp,1,0,1,1
1524,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=nancie&pwd=%252B&remember=on&B1=Entrar,1,0,1,1
1525,http://localhost:8080/tienda1/publico/registro.jsp,1,0,1,1
1526,http://localhost:8080/tienda1/publico/pagar.jsp,0,0,1,1
1527,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=bret3&pwd=8omba51a&remember=on&B1=Entrar,0,0,0,0
1528,http://localhost:8080/tienda1/publico/autenticar.jsp,0,0,1,1
1529,http://localhost:8080/tienda1/imagenes/2.gif,0,0,0,0
1530,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=willetta&pwd=serr%E1til&remember=off&B1=Entrar,0,0,0,0
1531,http://localhost:8080/tienda1/publico/autenticar.jsp,1,0,1,1
1532,http://localhost:8080/tienda1/publico/autenticar.jsp,1,0,1,1
1533,http://localhost:8080/tienda1/publico/autenticar.jsp,0,0,1,1
1534,http://localhost:8080/tienda1/publico/asf-logo-wide.gif.java,1,0,1,1
1535,http://localhost:8080/tienda1/publico/autenticar.jsp,1,0,1,1
1536,http://localhost:8080/tienda1/publico/registro.jsp?modoA=registro&login=hyatt&password=8c75ps8s&nombre=Raimundo&apellidos=Trave+Girard&email=graef%40softwaremasservicio.is&dni=70803791Q&direccion=Carrer+N%BA++224+S%2FN%2C+3C&ciudad=Cervera+del+Maestre&cp=09390&provincia=Ciudad+Real&ntc=0093197595343977&B1=Registrar,1,0,1,1
1537,http://localhost:8080/tienda1/publico/autenticar.jsp,1,0,1,1
1538,http://localhost:8080/tienda1/publico/caracteristicas.jsp,0,0,1,1
1539,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=8146%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--&B1=Confirmar,1,0,1,1
1540,http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,1,1
1541,http://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=Queso+Manchego&precio=85&cantidad=67&B1=A%F1adir+al+carrito,0,0,0,0
1542,http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=pettinge&password=bArBiMOre_Na&nombre=Rey&apellidos=Rebull+Canudes&email=gold.medwin%40maridosadomicilio.no&dni=96457070S&direccion=C%2F+Narcisa+Freixas%2C+61+13%3FH&ciudad=Peralejos+de+Abajo&cp=45479&provincia=%C1vila&ntc=9303943122471890&B1=Registrar,0,0,0,0
1543,http://localhost:8080/tienda1/index.jsp,0,0,0,0
1544,http://localhost:8080/tienda1/publico/pagar.jsp,0,0,1,1
1545,http://localhost:8080/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas%27INJECTED_PARAM,1,0,1,1
1546,http://localhost:8080/tienda1/miembros/editar.jsp,1,0,1,1
1547,http://localhost:8080/tienda1/publico/anadir.jsp,1,0,1,1
1548,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,0,0,0,0
1549,http://localhost:8080/tienda1/imagenes/2.gif,0,0,0,0
1550,http://localhost:8080/tienda1/global/menum.jsp,0,0,0,0
1551,http://localhost:8080/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas,0,0,0,0
1552,http://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=Queso+Manchego&precio=85&cantidad=67&B1=A%F1adir+al+carrito,0,0,0,0
1553,http://localhost:8080/tienda1/publico/pagar.jsp,1,0,1,1
1554,http://localhost:8080/tienda1/publico/entrar.jsp,1,0,1,1
1555,http://localhost:8080/tienda1/miembros/index.jsp,0,0,0,0
1556,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=8180&B1=Pasar+por+caja,0,0,0,0
1557,http://localhost:8080/samples/sampsite/taste.htm,1,0,1,1
1558,http://localhost:8080/tienda1/publico/registro.jsp,1,0,1,1
1559,http://localhost:8080/tienda1/publico/caracteristicas.jsp,0,0,1,1
1560,http://localhost:8080/tienda1/index.jsp,0,0,0,0
1561,http://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=Queso+Manchego&precio=100&cantidad=85&B1=A%F1adir+al+carrito,0,0,0,0
1562,http://localhost:8080/tienda1/asf-logo-wide.Inc,1,0,1,1
1563,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,0,0,0,0
1564,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=ronendra&pwd=ferra&remember=off&B1=Entrar,0,0,0,0
1565,http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,1,1
1566,http://localhost:8080/tienda1/imagenes/3.gif,0,0,0,0
1567,http://localhost:8080/tienda1/imagenes/logo.gif,0,0,0,0
1568,http://localhost:8080/tienda1/index.jsp,0,0,0,0
1569,http://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1,0,0,0,0
1570,http://localhost:8080/6909030637832563290.jsp.inc,1,0,1,1
1571,http://localhost:8080/tienda1/miembros/salir.jsp,0,0,0,0
1572,http://localhost:8080/tienda1/imagenes/3.gif,0,0,0,0
1573,http://localhost:8080/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas,0,0,0,0
1574,http://localhost:8080/tienda1/publico/carrito.jsp,0,0,0,0
1575,http://localhost:8080/tienda1/publico/autenticar.jsp,1,0,1,1
1576,http://localhost:8080/tienda1/publico/productos.jsp,0,0,0,0
1577,http://localhost:8080/tienda1/index.jsp,0,0,0,0
1578,http://localhost:8080/tienda1/publico/vaciar.jsp?B2=Vaciar+carritoany%250D%250ASet-cookie%253A%2BTamper%253D5765205567234876235,1,0,1,1
1579,http://localhost:8080/tienda1/index.jsp/6909030637832563290.jsp,1,0,1,1
1580,http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=tetsuo&password=a%24cu%E1til&nombre=Janina&apellidos=Corado+Bon%EDas&email=bienvenu-goz%40carmensanmartin.lv&dni=48475570B&direccion=Especias%2C+58%2C+12C&ciudad=Valdeavellano&cp=09560&provincia=Toledo&ntc=8452706434058820&B1A=Registrar,1,0,1,1
1581,http://localhost:8080/tienda1/miembros/editar.jsp,1,0,1,1
1582,http://localhost:8080/tienda1/publico/caracteristicas.jsp,1,0,1,1
1583,http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=fabiano&password=intima&nombre=Mercedes&apellidos=Anaya+P%E1ez&email=dantas.pellegrim4%40nanotecnologo.kr&dni=96639593X&direccion=C%2F+Pintor+Viver+S%2FN%2C+1%3FB&ciudad=Pinilla+del+Valle&cp=44213&provincia=Almer%EDa&ntc=9322365663955939&B1=Registrar,0,0,0,0
1584,http://localhost:8080/tienda1/asf-logo-wide.gif/.Old,1,0,1,1
1585,http://localhost:8080/tienda1/publico/autenticar.jsp,1,0,1,1
1586,http://localhost:8080/tienda1/publico/caracteristicas.jsp,0,0,1,1
1587,http://localhost:8080/tienda1/publico/productos.jsp,0,0,0,0
1588,http://localhost:8080/tienda1/index.jsp,0,0,0,0
1589,http://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=Queso+Manchego&precio=39&cantidad=%253CSCRIPT%253Ealert%2528%2522Paros%2522%2529%253B%253C%252FSCRIPT%253E&B1=A%F1adir+al+carrito,1,0,1,1
1590,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&loginA=patricio&pwd=galo1he0o&remember=off&B1=Entrar,1,0,1,1
1591,http://localhost:8080/tienda1/publico/pagar.jsp.inc,1,0,1,1
1592,http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=cairisti&password=0a31e7a4&nombre=Luciano&apellidos=%C1vila+Kusanovic&email=moston%40sierradealcaraz.sg&dni=78128253J&direccion=Moncayo+46%2C+&ciudad=Cigudosa&cp=02649&provincia=Huesca&ntc=2771560137305516&B1=Registrar,0,0,0,0
1593,http://localhost:8080/tienda1/index.jsp,0,0,0,0
1594,http://localhost:8080/tienda1/index.jsp,0,0,0,0
1595,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=yoshiyam&pwd=m6tr0cu029o8&remember=on&B1=Entrar,0,0,0,0
1596,http://localhost:8080/tienda1/publico/productos.jsp,0,0,0,0
1597,http://localhost:8080/tienda1/imagenes/2.gif/asf-logo-wide.old,1,0,1,1
1598,http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=izique&password=48a6850ll3&nombre=Otilia&apellidos=Aliverti_+Sanandre%3Fu&email=divoka%40mercadozoom.bf&dni=36504708M&direccion=Calle+Bolivia%2C+69%2C+&ciudad=Avil%E9s&cp=22468&provincia=Le%F3n&ntc=1926544477784446&B1=Registrar,1,0,1,1
1599,http://localhost:8080/tienda1/publico/anadir.jsp,1,0,1,1
1600,http://localhost:8080/tienda1/miembros/salir.jsp.old,1,0,1,1
1601,http://localhost:8080/tienda1/publico/autenticar.jsp,1,0,1,1
1602,http://localhost:8080/tienda1/publico/registro.jsp,0,0,1,1
1603,http://localhost:8080/tienda1/imagenes/2.gif,0,0,0,0
1604,http://localhost:8080/tienda1/publico/autenticar.jsp,0,0,1,1
1605,http://localhost:8080/tienda1/publico/caracteristicas.jsp,0,0,1,1
1606,http://localhost:8080/tienda1/publico/miembros.jsp,0,0,0,0
1607,http://localhost:8080/tienda1/publico/pagar.jsp,0,0,1,1
1608,http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=melany9&password=imperturbablemente&nombre=Auberto&apellidos=Carabelli+Larra%F1aga&email=ansel%40barebackespa%F1a.lv&dni=42519552G&direccion=C%2F+Echeto+38%2C+&ciudad=Biel&cp=22439&provincia=Barcelona&ntc=6099378900535506+&B1=Registrar,1,0,1,1
1609,http://localhost:8080/tienda1/publico/caracteristicas.jsp,1,0,1,1
1610,http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=armelle&password=en6l46h636&nombre=Bonifacio&apellidos=Barriga+Requena&email=guerreiro%40arroyo-molinos.je&dni=64522500W&direccion=C%2F+De+Las+Violetas%2C+104%2C+&ciudad=Salar&cp=37314&provincia=Valladolid&ntc=7441005651932884&B1=Registrar,0,0,0,0
1611,http://localhost:8080/tienda1/miembros/fotos.jsp/asf-logo-wide,1,0,1,1
1612,http://localhost:8080/tienda1/publico/vaciar.jsp,1,0,1,1
1613,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=6195%2520&B1=Confirmar,1,0,1,1
1614,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,0,0,0,0
1615,http://localhost:8080/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito%252B,1,0,1,1
1616,http://localhost:8080/tienda1/miembros/salir.jsp,0,0,0,0
1617,http://localhost:8080/tienda1/publico/miembros.jsp,0,0,0,0
1618,http://localhost:8080/tienda1/publico/anadir.jsp,0,0,1,1
1619,http://localhost:8080/tienda1/imagenes/2.gif,0,0,0,0
1620,http://localhost:8080/tienda1/miembros/salir.jsp,0,0,0,0
1621,http://localhost:8080/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito,0,0,0,0
1622,http://localhost:8080/tienda1/miembros/editar.jsp,1,0,1,1
1623,http://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=Vino+Rioja&precioA=39&cantidad=37&B1=A%F1adir+al+carrito,1,0,1,1
1624,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,0,0,0,0
1625,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precioA=4373&B1=Pasar+por+caja,1,0,1,1
1626,http://localhost:8080/tienda1/imagenes/logo.gif,0,0,0,0
1627,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=bakkum&pwd=educativa&remember=on&B1=Entrar,0,0,0,0
1628,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,0,0,0,0
1629,http://localhost:8080/tienda1/imagenes/1.gif,0,0,0,0
1630,http://localhost:8080/tienda1/publico/productos.jsp,0,0,0,0
1631,http://localhost:8080/tienda1/publico/caracteristicas.jsp,1,0,1,1
1632,http://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombreA=Queso+Manchego&precio=100&cantidad=52&B1=A%F1adir+al+carrito,1,0,1,1
1633,http://localhost:8080/tienda1/publico/entrar.jsp?errorMsg=%22+AND+%221%22%3D%221,1,0,1,1
1634,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg/asf-logo-wide.gif,1,0,1,1
1635,http://localhost:8080/tienda1/publico/entrar.jsp,1,0,1,1
1636,http://localhost:8080/tienda1/miembros/fotos.jsp/4861362529278789730.Old,1,0,1,1
1637,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=9780&B1=Pasar+por+caja,0,0,0,0
1638,http://localhost:8080/tienda1/publico/vaciar.jsp?B2A=Vaciar+carrito,1,0,1,1
1639,http://localhost:8080/tienda1/index.jsp,0,0,0,0
1640,http://localhost:8080/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito,0,0,0,0
1641,http://localhost:8080/tienda1/miembros/index.jsp,0,0,0,0
1642,http://localhost:8080/tienda1/global/titulo.jsp,0,0,0,0
1643,http://localhost:8080/tienda1/miembros/editar.jsp,0,0,1,1
1644,http://localhost:8080/tienda1/global/titulo.jsp,0,0,0,0
1645,http://localhost:8080/tienda1/global/estilos.css,0,0,0,0
1646,http://localhost:8080/tienda1/publico/vaciar.jsp,1,0,1,1
1647,http://localhost:8080/tienda1/publico/miembros.jsp,0,0,0,0
1648,http://localhost:8080/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito,0,0,0,0
1649,http://localhost:8080/tienda1/miembros/editar.jsp,1,0,1,1
1650,http://localhost:8080/tienda1/global/menum.jsp,0,0,0,0
1651,http://localhost:8080/,1,0,1,1
1652,http://localhost:8080/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito,0,0,0,0
1653,http://localhost:8080/tienda1/publico/vaciar.jsp,1,0,1,1
1654,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,0,0,0,0
1655,http://localhost:8080/tienda1/global/estilos.css,0,0,0,0
1656,http://localhost:8080/tienda1/publico/pagar.jsp,0,0,1,1
1657,http://localhost:8080/tienda1/publico/entrar.jsp,0,0,1,1
1658,http://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=Vino+Rioja&precio=39&cantidad=42&B1=A%F1adir+al+carrito,0,0,0,0
1659,http://localhost:8080/tienda1/publico/pagar.jsp,0,0,1,1
1660,http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=roge%3Frio&password=91pol277e30&nombre=Emanuel&apellidos=Barriuso+Arvizu&email=ecoffey%40hostrofessional.com.dd&dni=05207916A&direccion=Ciudad+De+Ceuta%2C+31%2C+9-B&ciudad=Salda%F1a&cp=08501&provincia=C%E1ceres&ntc=9078165703256769&B1=Registrar,1,0,1,1
1661,http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0
1662,http://localhost:8080/tienda1/publico/registro.jsp,1,0,1,1
1663,http://localhost:8080/tienda1/publico/caracteristicas.jsp,1,0,1,1
1664,http://localhost:8080/tienda1/publico/caracteristicas.jsp,0,0,1,1
1665,http://localhost:8080/tienda1/imagenes/1.gif,0,0,0,0
1666,http://localhost:8080/tienda1/publico/caracteristicas.jsp,0,0,1,1
1667,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,0,0,0,0
1668,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=skillen&pwd=pluTocracia&remember=%253CSCRIPT%253Ealert%2528%2522Paros%2522%2529%253B%253C%252FSCRIPT%253E&B1=Entrar,1,0,1,1
1669,http://localhost:8080/tienda1/publico/pagar.jsp,1,0,1,1
1670,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,0,0,0,0
1671,http://localhost:8080/tienda1.java,1,0,1,1
1672,http://localhost:8080/tienda1/publico/vaciar.jsp?B2A=Vaciar+carrito,1,0,1,1
1673,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,0,0,0,0
1674,http://localhost:8080/tienda1/publico/caracteristicas.jsp,1,0,1,1
1675,http://localhost:8080/tienda1/publico/vaciar.jsp,1,0,1,1
1676,http://localhost:8080/tienda1/global/creditos.jsp,0,0,0,0
1677,http://localhost:8080/tienda1/imagenes/cmenbul.gif,0,0,0,0
1678,http://localhost:8080/tienda1/imagenes/3.gif,0,0,0,0
1679,http://localhost:8080/tienda1/publico/registro.jsp,1,0,1,1
1680,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=frants&pwd=c222Lib6T912&remember=on&B1=Entrarparos%2522%2Bstyle%253D%2522background%253Aurl%2528javascript%253Aalert%2528%2527Paros%2527%2529%2529%26id%3D2,1,0,1,1
1681,http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=bulanda&password=co3trI%F1ir&nombre=Beatriz&apellidos=Cartoni.+_Mendiz.%E1bal&email=binney8%40telogis.lb&dni=39498492V&direccion=Calle+Atico+Noguerol+192%2C+7E&ciudad=Elduain&cp=22190&provincia=Toledo&ntc=1924133576102581&B1=Registrar,1,0,1,1
1682,http://localhost:8080/tienda1/imagenes/6909030637832563290.jsp,1,0,1,1
1683,http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0
1684,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=shihhai0&pwd=ductilidad&remember=on&B1=Entrar,0,0,0,0
1685,http://localhost:8080/tienda1/publico/caracteristicas.jsp?idA=2,1,0,1,1
1686,http://localhost:8080/tienda1/publico/pagar.jsp,0,0,1,1
1687,http://localhost:8080/tienda1/publico/caracteristicas.jsp,0,0,1,1
1688,http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=subraman&password=rectificadora&nombre=Nehem%EDas&apellidos=%252B&email=law%40ankawaelda.au&dni=13570261P&direccion=o+Riomao+36%2C+8%3FF&ciudad=Villar+de+Peralonso&cp=13429&provincia=M%E1laga&ntc=5016740108170299&B1=Registrar,1,0,1,1
1689,http://localhost:8080/tienda1/publico/vaciar.jsp,1,0,1,1
1690,http://localhost:8080/tienda1/publico/productos.jsp,0,0,0,0
1691,http://localhost:8080/tienda1/miembros/editar.jsp,0,0,1,1
1692,http://localhost:8080/tienda1/publico/carrito.jsp,0,0,0,0
1693,http://localhost:8080/tienda1/publico/carrito.jsp,0,0,0,0
1694,http://localhost:8080/tienda1/publico/miembros.jsp,0,0,0,0
1695,http://localhost:8080/tienda1/publico/registro.jsp,0,0,1,1
1696,http://localhost:8080/tienda1/imagenes/1.gif,0,0,0,0
1697,http://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=Jam%F3n+Ib%E9rico&precio=85&cantidadA=15&B1=A%F1adir+al+carrito,1,0,1,1
1698,http://localhost:8080/tienda1/publico/registro.jsp,1,0,1,1
1699,http://localhost:8080/tienda1/publico/autenticar.jsp,0,0,1,1
1700,http://localhost:8080/tienda1/global/estilos.css,0,0,0,0
1701,http://localhost:8080/tienda1/miembros/salir.jsp,0,0,0,0
1702,http://localhost:8080/tienda1/publico/vaciar.jsp,1,0,1,1
1703,http://localhost:8080/4861362529278789730,1,0,1,1
1704,http://localhost:8080/tienda1/publico/pagar.jsp,1,0,1,1
1705,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,0,0,0,0
1706,http://localhost:8080/tienda1/publico/pagar.jsp,1,0,1,1
1707,http://localhost:8080/tienda1/publico/carrito.jsp,0,0,0,0
1708,http://localhost:8080/tienda1/publico/anadir.jsp,0,0,1,1
1709,http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=cunanan&password=a0_idia&nombre=Rufil&apellidos=Adans+Zul&email=tengroth%40academiaversal.md&dni=22961726K&direccion=C%2F+Pablo+Serrano+53+1%3FG&ciudad=Olmos+de+Ojeda&cp=39392&provincia=Palencia&ntc=1862612098499070&B1=Registrar,0,0,0,0
1710,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=2354&B1=Pasar+por+caja,0,0,0,0
1711,http://localhost:8080/tienda1/publico/registro.jsp,0,0,1,1
